price,milage,model,make,transmission,fuel,Num_Cyl,year,body_style
19589,42826,Camry,Toyota,Automatic,Gasoline,6,2016,Sedan
19985,62806,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
11700,42244,Altima,Nissan,Automatic,Gasoline,4,2013,Coupe
23995,61072,Pilot,Honda,Automatic,Gasoline,6,2015,SUV
21295,29127,Avalon,Toyota,Automatic,Gasoline,6,2015,Sedan
22995,47099,Pathfinder,Nissan,Automatic,Gasoline,6,2014,SUV
9000,74013,Accord,Honda,Automatic,Gasoline,4,2010,Sedan
15995,44642,Accord,Honda,Automatic,Gasoline,4,2015,Sedan
23391,33128,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
27799,55986,4Runner,Toyota,Automatic,Gasoline,6,2014,SUV
16495,34699,Venza,Toyota,Automatic,Gasoline,4,2013,Wagon
7888,80696,Altima,Nissan,Automatic,Gasoline,4,2012,Sedan
11538,34346,Versa,Nissan,Automatic,Gasoline,4,2017,Sedan
26900,29674,Pilot,Honda,Automatic,Gasoline,6,2015,SUV
27995,18682,Murano,Nissan,Automatic,Gasoline,6,2015,SUV
34990,41048,4Runner,Toyota,Automatic,Gasoline,6,2015,SUV
20997,25237,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
9800,101206,Frontier,Nissan,Automatic,Gasoline,4,2008,Pickup
13999,26827,Priusc,Toyota,Automatic,Hybrid,4,2015,Hatchback
15997,33734,Camry,Toyota,Automatic,Gasoline,4,2014,Sedan
33995,25775,Tacoma,Toyota,Automatic,Gasoline,6,2016,Pickup
17650,49187,Accord,Honda,Automatic,Gasoline,4,2015,Sedan
15271,24099,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
14099,19880,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
25989,75641,4Runner,Toyota,Automatic,Gasoline,6,2012,SUV
13000,62889,Accord,Honda,Automatic,Gasoline,4,2013,Sedan
15917,75839,Sienna,Toyota,Automatic,Gasoline,6,2012,Minivan
7490,134615,Camry,Toyota,Automatic,Gasoline,6,2008,Sedan
13495,3487,Versa,Nissan,Automatic,Gasoline,4,2018,Sedan
13495,2505,Versa,Nissan,Automatic,Gasoline,4,2018,Sedan
25480,37138,Odyssey,Honda,Automatic,Gasoline,6,2015,Minivan
28995,31010,Tundra,Toyota,Automatic,Gasoline,8,2015,Pickup
17997,24071,Maxima,Nissan,Automatic,Gasoline,6,2014,Sedan
16991,36609,Pathfinder,Nissan,Automatic,Gasoline,6,2012,SUV
23999,105746,Sequoia,Toyota,Automatic,Gasoline,8,2009,SUV
21455,46424,Frontier,Nissan,Automatic,Gasoline,6,2015,Pickup
15900,39760,Civic,Honda,Automatic,Gasoline,4,2015,Coupe
18664,29640,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
18842,28583,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
19995,23943,Rogue,Nissan,Automatic,Gasoline,4,2014,SUV
17551,39736,Prius,Toyota,Automatic,Hybrid,4,2015,Hatchback
29588,27952,Tacoma,Toyota,Automatic,Gasoline,6,2015,Pickup
23390,33845,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
8299,91814,Matrix,Toyota,Automatic,Gasoline,4,2009,Wagon
19176,38700,Prius,Toyota,Automatic,Hybrid,4,2016,Hatchback
8985,80000,Altima,Nissan,Automatic,Gasoline,4,2013,Sedan
20490,8940,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
20355,35459,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
26386,11856,Accord,Honda,Automatic,Gasoline,6,2016,Sedan
17591,0,CR-V,Honda,Automatic,Gasoline,4,2014,SUV
12895,56579,Civic,Honda,Automatic,Hybrid,4,2014,Sedan
21827,22609,RAV4,Toyota,Automatic,Gasoline,4,2016,SUV
17691,11943,Juke,Nissan,Automatic,Gasoline,4,2016,SUV
19741,25341,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
33990,13902,Tacoma,Toyota,Automatic,Gasoline,6,2017,Pickup
13991,49261,Camry,Toyota,Automatic,Gasoline,4,2014,Sedan
15484,27169,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
24980,50104,Odyssey,Honda,Automatic,Gasoline,6,2015,Minivan
16495,36017,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
26324,30736,Highlander,Toyota,Automatic,Gasoline,6,2015,SUV
37995,8990,Highlander,Toyota,Automatic,Hybrid,6,2017,SUV
26365,26899,Pilot,Honda,Automatic,Gasoline,6,2015,SUV
19994,25454,Rogue,Nissan,Automatic,Gasoline,4,2016,SUV
19958,23001,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
14844,92034,Tundra,Toyota,Automatic,Gasoline,8,2006,Pickup
12990,36003,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
11985,107605,CR-V,Honda,Automatic,Gasoline,4,2011,SUV
16499,26846,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
31297,7192,Tacoma,Toyota,Automatic,Gasoline,6,2016,Pickup
18995,6871,Rogue,Nissan,Automatic,Gasoline,4,2017,SUV
20357,36043,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
33495,22861,Tacoma,Toyota,Automatic,Gasoline,6,2016,Pickup
13900,20908,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
13387,29381,Corolla,Toyota,Automatic,Gasoline,4,2016,Sedan
9995,123143,Z,Nissan,Unspecified,Gasoline,6,2010,Convertible
23848,39837,Pilot,Honda,Automatic,Gasoline,6,2015,SUV
26995,12485,Z,Nissan,Automatic,Gasoline,6,2014,Convertible
20999,38041,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
17699,29867,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
31999,22535,Tacoma,Toyota,Automatic,Gasoline,6,2016,Pickup
26995,28886,Pilot,Honda,Automatic,Gasoline,6,2015,SUV
31498,24627,Tacoma,Toyota,Automatic,Gasoline,6,2016,Pickup
13496,6861,Versa,Nissan,Automatic,Gasoline,4,2018,Sedan
15997,89707,CR-V,Honda,Automatic,Gasoline,4,2013,SUV
13495,1321,Versa,Nissan,Automatic,Gasoline,4,2018,Sedan
8300,73200,Altima,Nissan,Automatic,Gasoline,4,2010,Sedan
16698,32383,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
15568,27088,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
13495,1878,Versa,Nissan,Automatic,Gasoline,4,2018,Sedan
4799,164947,Maxima,Nissan,Automatic,Gasoline,6,2007,Sedan
18968,34469,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
29898,28949,Highlander,Toyota,Automatic,Gasoline,6,2015,SUV
19995,29190,CR-V,Honda,Automatic,Gasoline,4,2014,SUV
28487,46276,Highlander,Toyota,Automatic,Gasoline,6,2015,SUV
36990,13814,4Runner,Toyota,Automatic,Gasoline,6,2017,SUV
11918,38350,Altima,Nissan,Automatic,Gasoline,4,2013,Sedan
28700,40800,Titan,Nissan,Automatic,Gasoline,8,2014,Pickup
25491,0,Pilot,Honda,Automatic,Gasoline,6,2015,SUV
17158,14781,Camry,Toyota,Automatic,Gasoline,4,2016,Sedan
22965,32347,Sienna,Toyota,Automatic,Gasoline,6,2015,Minivan
25991,65620,Tacoma,Toyota,Automatic,Gasoline,6,2013,Pickup
23665,33403,Murano,Nissan,Automatic,Gasoline,6,2015,SUV
11912,22409,Yaris,Toyota,Automatic,Gasoline,4,2015,Hatchback
7755,112115,Tacoma,Toyota,Automatic,Gasoline,4,2002,Pickup
20697,23957,RAV4,Toyota,Automatic,Gasoline,4,2016,SUV
16201,34352,Camry,Toyota,Automatic,Gasoline,4,2017,Sedan
14995,10451,Sentra,Nissan,Automatic,Gasoline,4,2015,Sedan
24615,24575,RAV4,Toyota,Automatic,Hybrid,4,2016,SUV
18000,24236,Civic,Honda,Manual,Gasoline,4,2015,Sedan
29900,46574,4Runner,Toyota,Automatic,Gasoline,6,2016,SUV
18999,33295,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
18998,33090,Camry,Toyota,Automatic,Gasoline,6,2015,Sedan
24989,32157,Avalon,Toyota,Automatic,Gasoline,6,2015,Sedan
18700,39460,Accord,Honda,Automatic,Gasoline,4,2015,Sedan
17490,25470,Rogue,Nissan,Automatic,Gasoline,4,2016,SUV
32995,17788,Tacoma,Toyota,Automatic,Gasoline,6,2016,Pickup
14995,74271,Highlander,Toyota,Automatic,Gasoline,6,2010,SUV
32995,56104,Tundra,Toyota,Automatic,Gasoline,8,2014,Pickup
23999,46607,Pathfinder,Nissan,Automatic,Gasoline,6,2014,SUV
11495,104596,CR-V,Honda,Automatic,Gasoline,4,2010,SUV
12280,72463,Accord,Honda,Automatic,Gasoline,4,2012,Sedan
25994,39851,Highlander,Toyota,Automatic,Gasoline,6,2015,SUV
23937,16678,Avalon,Toyota,Automatic,Gasoline,6,2015,Sedan
12995,67017,Corolla,Toyota,Unspecified,Gasoline,4,2016,Sedan
37997,1426,TitanXD,Nissan,Automatic,Gasoline,8,2017,Pickup
9594,99433,Civic,Honda,Automatic,Gasoline,4,2012,Sedan
29110,20014,Highlander,Toyota,Automatic,Gasoline,6,2016,SUV
17900,14047,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
20985,24750,Rogue,Nissan,Automatic,Gasoline,4,2016,SUV
4995,128000,Civic,Honda,Manual,Gasoline,4,2007,Sedan
10062,51473,Corolla,Toyota,Unspecified,Gasoline,4,2013,Sedan
24995,51500,Pilot,Honda,Automatic,Gasoline,6,2015,SUV
24498,20184,Frontier,Nissan,Automatic,Gasoline,6,2016,Pickup
4985,129795,Camry,Toyota,Automatic,Gasoline,4,2007,Sedan
18969,21708,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
18936,35361,Pathfinder,Nissan,Automatic,Gasoline,6,2015,SUV
10495,51377,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
15387,36613,Accord,Honda,Automatic,Gasoline,4,2013,Coupe
30987,30036,Tundra,Toyota,Automatic,Gasoline,8,2015,Pickup
18773,15373,Accord,Honda,Automatic,Gasoline,4,2017,Sedan
19565,10668,Civic,Honda,Automatic,Gasoline,4,2017,Hatchback
14495,13672,YarisiA,Toyota,Manual,Gasoline,4,2017,Sedan
21997,71419,Armada,Nissan,Automatic,Gasoline,8,2014,SUV
19769,58718,NV,Nissan,Automatic,Gasoline,8,2014,Van
14930,7636,Sentra,Nissan,Automatic,Gasoline,4,2016,Sedan
19000,43736,Odyssey,Honda,Automatic,Gasoline,6,2016,Minivan
26920,14682,RAV4,Toyota,Automatic,Gasoline,4,2017,SUV
14440,30052,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
16900,19415,Civic,Honda,Automatic,Gasoline,4,2016,Sedan
13495,5748,Versa,Nissan,Automatic,Gasoline,4,2018,Sedan
13788,34785,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
25493,43961,Tundra,Toyota,Automatic,Flexible-Fuel,8,2012,Pickup
21566,48163,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
29393,18348,Tacoma,Toyota,Automatic,Gasoline,6,2014,Pickup
33293,53704,Highlander,Toyota,Automatic,Hybrid,6,2015,SUV
15500,27499,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
8390,77116,CamrySolara,Toyota,Automatic,Gasoline,6,2007,Coupe
31947,14064,Highlander,Toyota,Automatic,Gasoline,6,2015,SUV
22495,59061,Odyssey,Honda,Automatic,Gasoline,6,2014,Minivan
11554,70247,RAV4,Toyota,Automatic,Gasoline,4,2010,SUV
19999,18734,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
4998,142700,Camry,Toyota,Manual,Gasoline,4,2008,Sedan
15999,39124,Murano,Nissan,Automatic,Gasoline,6,2014,SUV
27991,42069,Tacoma,Toyota,Automatic,Gasoline,6,2015,Pickup
20865,10254,Camry,Toyota,Automatic,Gasoline,4,2017,Sedan
16995,47741,Xterra,Nissan,Automatic,Gasoline,6,2011,SUV
8998,30135,Versa,Nissan,Automatic,Gasoline,4,2012,Hatchback
24834,7547,Maxima,Nissan,Automatic,Gasoline,6,2016,Sedan
28478,29723,Murano,Nissan,Automatic,Gasoline,6,2015,SUV
16990,13896,Camry,Toyota,Automatic,Hybrid,4,2014,Sedan
17497,36122,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
37940,17017,Pilot,Honda,Automatic,Gasoline,6,2017,SUV
22491,11968,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
18500,41870,Maxima,Nissan,Automatic,Gasoline,6,2014,Sedan
28997,5447,Tundra,Toyota,Automatic,Gasoline,8,2018,Pickup
29776,35714,Highlander,Toyota,Automatic,Gasoline,6,2015,SUV
18297,34461,CR-V,Honda,Automatic,Gasoline,4,2015,SUV
7999,81008,Fit,Honda,Automatic,Gasoline,4,2010,Hatchback
17995,83359,Odyssey,Honda,Automatic,Gasoline,6,2013,Minivan
23800,60747,Pilot,Honda,Automatic,Gasoline,6,2015,SUV
22420,14474,RAV4,Toyota,Automatic,Gasoline,4,2016,SUV
32100,28073,Pilot,Honda,Automatic,Gasoline,6,2016,SUV
25995,29998,Odyssey,Honda,Automatic,Gasoline,6,2015,Minivan
14770,20290,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
10999,45268,Sentra,Nissan,Automatic,Gasoline,4,2014,Sedan
7157,79497,Corolla,Toyota,Automatic,Gasoline,4,2007,Sedan
23498,22614,CR-V,Honda,Automatic,Gasoline,4,2015,SUV
23792,23745,Frontier,Nissan,Automatic,Gasoline,6,2016,Pickup
13154,97777,Xterra,Nissan,Automatic,Gasoline,6,2012,SUV
14499,32504,Corolla,Toyota,Automatic,Gasoline,4,2016,Sedan
14699,100100,Pilot,Honda,Automatic,Gasoline,6,2011,SUV
10900,76859,CR-V,Honda,Automatic,Gasoline,4,2010,SUV
26495,35429,Pilot,Honda,Automatic,Gasoline,6,2015,SUV
16999,37345,HR-V,Honda,Automatic,Gasoline,4,2016,SUV
20797,35748,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
19986,22758,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
28390,33317,Tacoma,Toyota,Automatic,Gasoline,6,2015,Pickup
29999,12422,Odyssey,Honda,Automatic,Gasoline,6,2016,Minivan
18991,33458,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
6790,80038,Corolla,Toyota,Automatic,Gasoline,4,2007,Sedan
10465,153094,Sequoia,Toyota,Automatic,Gasoline,8,2007,SUV
16490,20350,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
17449,23936,Camry,Toyota,Automatic,Gasoline,4,2016,Sedan
21850,31883,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
6986,75501,Matrix,Toyota,Automatic,Gasoline,4,2006,Wagon
19325,53722,Murano,Nissan,Automatic,Gasoline,6,2014,SUV
13995,78847,Rogue,Nissan,Automatic,Gasoline,4,2014,SUV
28882,27915,4Runner,Toyota,Automatic,Gasoline,6,2015,SUV
32294,25706,4Runner,Toyota,Automatic,Gasoline,6,2016,SUV
19000,23748,Altima,Nissan,Automatic,Gasoline,6,2015,Sedan
22250,35297,Pathfinder,Nissan,Automatic,Gasoline,6,2015,SUV
15995,23275,Altima,Nissan,Automatic,Gasoline,4,2016,Sedan
15995,5759,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
13474,33188,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
29804,31714,Tacoma,Toyota,Automatic,Gasoline,6,2015,Pickup
11892,83904,NV200,Nissan,Automatic,Gasoline,4,2015,Van
15982,45781,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
18564,31116,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
9995,88623,Prius,Toyota,Automatic,Hybrid,4,2010,Hatchback
20372,18586,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
19188,33466,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
36728,14823,4Runner,Toyota,Automatic,Gasoline,6,2016,SUV
19647,28342,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
15999,40231,Rogue,Nissan,Automatic,Gasoline,4,2013,SUV
13991,33513,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
26595,0,Highlander,Toyota,Automatic,Gasoline,6,2015,SUV
28993,31619,Pathfinder,Nissan,Automatic,Gasoline,6,2015,SUV
20383,15761,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
24950,63970,Pilot,Honda,Automatic,Gasoline,6,2014,SUV
23344,34087,Rogue,Nissan,Automatic,Gasoline,4,2016,SUV
25991,26141,Maxima,Nissan,Automatic,Gasoline,6,2016,Sedan
18994,18089,Rogue,Nissan,Automatic,Gasoline,4,2016,SUV
18495,25598,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
10000,122325,Highlander,Toyota,Automatic,Gasoline,6,2008,SUV
22898,32813,Sienna,Toyota,Automatic,Gasoline,6,2015,Minivan
27995,17775,Sienna,Toyota,Automatic,Gasoline,6,2015,Minivan
17721,21779,Accord,Honda,Automatic,Gasoline,4,2015,Sedan
35997,23953,Tundra,Toyota,Automatic,Gasoline,8,2015,Pickup
22485,34766,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
16158,16815,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
13990,34131,Civic,Honda,Automatic,Gasoline,4,2014,Sedan
18737,40747,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
15584,44042,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
14499,34714,Juke,Nissan,Automatic,Gasoline,4,2013,SUV
16980,31869,Accord,Honda,Automatic,Gasoline,4,2016,Sedan
15137,32802,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
13559,33216,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
32495,12914,Tacoma,Toyota,Automatic,Gasoline,6,2016,Pickup
14073,16107,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
13900,79903,Murano,Nissan,Automatic,Gasoline,6,2014,SUV
20995,22206,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
13991,56379,Murano,Nissan,Automatic,Gasoline,6,2011,SUV
16995,44570,RAV4,Toyota,Automatic,Gasoline,4,2014,SUV
25995,37178,Pilot,Honda,Automatic,Gasoline,6,2015,SUV
21787,50766,Avalon,Toyota,Automatic,Hybrid,4,2014,Sedan
15921,56132,Tacoma,Toyota,Manual,Gasoline,4,2008,Pickup
13996,20784,Altima,Nissan,Automatic,Gasoline,4,2014,Sedan
13495,1267,Versa,Nissan,Automatic,Gasoline,4,2018,Sedan
17495,29054,Rogue,Nissan,Automatic,Gasoline,4,2014,SUV
17495,75553,CR-V,Honda,Automatic,Gasoline,4,2015,SUV
17995,46013,Pathfinder,Nissan,Automatic,Gasoline,6,2015,SUV
29491,29163,Sienna,Toyota,Automatic,Gasoline,6,2015,Minivan
26495,33016,Pilot,Honda,Automatic,Gasoline,6,2015,SUV
22577,28079,Odyssey,Honda,Automatic,Gasoline,6,2015,Minivan
13495,3913,Versa,Nissan,Automatic,Gasoline,4,2018,Sedan
9993,32897,VersaNote,Nissan,Automatic,Gasoline,4,2015,Hatchback
19979,25553,Accord,Honda,Manual,Gasoline,6,2015,Coupe
7990,186882,4Runner,Toyota,Automatic,Gasoline,6,2005,SUV
20476,34942,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
16022,6150,Sentra,Nissan,Automatic,Gasoline,4,2016,Sedan
23305,16602,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
20953,115409,Tacoma,Toyota,Automatic,Gasoline,6,2013,Pickup
23991,35061,Frontier,Nissan,Automatic,Gasoline,6,2016,Pickup
26990,11371,RAV4,Toyota,Automatic,Gasoline,4,2016,SUV
18488,51853,Odyssey,Honda,Automatic,Gasoline,6,2012,Minivan
20995,37577,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
15999,17623,Accord,Honda,Automatic,Gasoline,4,2015,Sedan
19495,30744,Rogue,Nissan,Automatic,Gasoline,4,2014,SUV
11995,30872,CamrySolara,Toyota,Automatic,Gasoline,6,2008,Convertible
22473,34711,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
26495,32647,Pilot,Honda,Automatic,Gasoline,6,2015,SUV
16991,45359,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
15890,32778,Accord,Honda,Automatic,Gasoline,4,2015,Sedan
32659,40179,Armada,Nissan,Automatic,Gasoline,8,2014,SUV
19495,36228,Rogue,Nissan,Automatic,Gasoline,4,2014,SUV
10653,59453,Corolla,Toyota,Automatic,Gasoline,4,2013,Sedan
10299,67261,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
15485,89848,Pilot,Honda,Automatic,Gasoline,6,2011,SUV
35365,24840,Tundra,Toyota,Automatic,Gasoline,8,2016,Pickup
17985,26027,Avalon,Toyota,Automatic,Gasoline,6,2015,Sedan
13995,33405,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
12481,43411,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
27880,43887,Pilot,Honda,Automatic,Gasoline,6,2015,SUV
9597,107296,Murano,Nissan,Automatic,Gasoline,6,2009,SUV
13000,16908,Sentra,Nissan,Automatic,Gasoline,4,2014,Sedan
16390,15757,Maxima,Nissan,Automatic,Gasoline,6,2014,Sedan
15195,36096,Maxima,Nissan,Automatic,Gasoline,6,2013,Sedan
6995,126169,RAV4,Toyota,Automatic,Gasoline,4,2009,SUV
21476,39191,Frontier,Nissan,Automatic,Gasoline,6,2014,Pickup
9995,42956,Sentra,Nissan,Unspecified,Gasoline,4,2015,Sedan
6995,61075,Matrix,Toyota,Automatic,Gasoline,4,2009,Wagon
14495,35987,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
6800,112495,Accord,Honda,Automatic,Gasoline,4,2007,Sedan
10995,40003,Sentra,Nissan,Unspecified,Gasoline,4,2014,Sedan
18495,34488,Accord,Honda,Automatic,Gasoline,4,2015,Sedan
35991,13156,Tundra,Toyota,Automatic,Gasoline,8,2016,Pickup
16199,22109,Accord,Honda,Automatic,Gasoline,4,2013,Sedan
16671,32627,Pathfinder,Nissan,Automatic,Gasoline,6,2014,SUV
10195,74633,Accord,Honda,Automatic,Gasoline,4,2011,Sedan
6999,148246,CR-V,Honda,Automatic,Gasoline,4,2007,SUV
35990,13472,Highlander,Toyota,Automatic,Gasoline,6,2017,SUV
36559,7919,Highlander,Toyota,Automatic,Gasoline,6,2017,SUV
19995,37692,Pathfinder,Nissan,Automatic,Gasoline,6,2014,SUV
18499,33064,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
19990,10235,Camry,Toyota,Automatic,Gasoline,4,2017,Sedan
19450,22468,CR-V,Honda,Automatic,Gasoline,4,2015,SUV
28808,20463,Tacoma,Toyota,Automatic,Gasoline,6,2016,Pickup
18620,27664,CR-V,Honda,Automatic,Gasoline,4,2015,SUV
21197,49903,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
14038,35714,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
19990,63982,Odyssey,Honda,Automatic,Gasoline,6,2015,Minivan
16995,32405,Accord,Honda,Automatic,Gasoline,4,2014,Sedan
30991,33726,4Runner,Toyota,Automatic,Gasoline,6,2015,SUV
17534,1012,Sentra,Nissan,Manual,Gasoline,4,2017,Sedan
33870,15217,Highlander,Toyota,Automatic,Gasoline,6,2016,SUV
15744,52507,PriusPlug-in,Toyota,Automatic,Hybrid,4,2014,Hatchback
16384,44492,Accord,Honda,Automatic,Gasoline,4,2015,Sedan
17728,19527,Camry,Toyota,Automatic,Gasoline,4,2017,Sedan
13212,29682,Civic,Honda,Automatic,Gasoline,4,2013,Sedan
18995,1014,Altima,Nissan,Automatic,Gasoline,4,2016,Sedan
22700,22636,CR-V,Honda,Automatic,Gasoline,4,2015,SUV
36995,21600,Tundra,Toyota,Automatic,Gasoline,8,2017,Pickup
17495,6509,Altima,Nissan,Automatic,Gasoline,4,2017,Sedan
18590,10319,Camry,Toyota,Automatic,Gasoline,4,2017,Sedan
18490,9755,Camry,Toyota,Automatic,Gasoline,4,2017,Sedan
17968,10436,Camry,Toyota,Automatic,Gasoline,4,2017,Sedan
16490,7767,Corolla,Toyota,Automatic,Gasoline,4,2017,Sedan
15440,39373,Accord,Honda,Automatic,Gasoline,4,2015,Sedan
18137,38854,Accord,Honda,Automatic,Gasoline,4,2015,Sedan
17990,10304,Camry,Toyota,Automatic,Gasoline,4,2017,Sedan
15688,32371,Accord,Honda,Automatic,Gasoline,4,2015,Sedan
15995,6052,Corolla,Toyota,Unspecified,Gasoline,4,2017,Sedan
35490,15124,4Runner,Toyota,Automatic,Gasoline,6,2017,SUV
20561,39850,Odyssey,Honda,Automatic,Gasoline,6,2014,Minivan
15599,33104,Camry,Toyota,Automatic,Gasoline,4,2016,Sedan
23670,37459,Avalon,Toyota,Automatic,Gasoline,6,2015,Sedan
21999,6176,Rogue,Nissan,Automatic,Gasoline,4,2017,SUV
11997,44675,Accord,Honda,Automatic,Gasoline,4,2010,Sedan
23933,44223,CR-V,Honda,Automatic,Gasoline,4,2015,SUV
19480,31419,Accord,Honda,Automatic,Gasoline,4,2015,Sedan
19990,19644,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
18750,24748,CR-V,Honda,Automatic,Gasoline,4,2014,SUV
17495,4818,Altima,Nissan,Automatic,Gasoline,4,2017,Sedan
18990,15361,Camry,Toyota,Automatic,Gasoline,4,2017,Sedan
16997,38512,Camry,Toyota,Automatic,Gasoline,6,2014,Sedan
14990,13665,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
19995,27351,Rogue,Nissan,Automatic,Gasoline,4,2014,SUV
18995,47560,CR-V,Honda,Automatic,Gasoline,4,2014,SUV
9995,158463,4Runner,Toyota,Automatic,Gasoline,6,2006,SUV
4995,178424,Altima,Nissan,Automatic,Gasoline,4,2010,Sedan
26995,99508,Sequoia,Toyota,Automatic,Gasoline,8,2013,SUV
16982,15018,Camry,Toyota,Automatic,Gasoline,4,2017,Sedan
21999,64047,Tacoma,Toyota,Automatic,Gasoline,6,2013,Pickup
27950,74273,4Runner,Toyota,Automatic,Gasoline,6,2013,SUV
10495,60623,Altima,Nissan,Automatic,Gasoline,4,2012,Coupe
22490,7118,Rogue,Nissan,Automatic,Gasoline,4,2017,SUV
14499,27700,Maxima,Nissan,Automatic,Gasoline,6,2014,Sedan
12495,130364,Frontier,Nissan,Automatic,Gasoline,6,2011,Pickup
10368,63812,Prius,Toyota,Automatic,Hybrid,4,2011,Hatchback
11204,68889,Accord,Honda,Automatic,Gasoline,4,2012,Sedan
12699,43825,Sentra,Nissan,Automatic,Gasoline,4,2016,Sedan
17699,34567,HR-V,Honda,Automatic,Gasoline,4,2016,SUV
13636,57633,Altima,Nissan,Automatic,Gasoline,4,2014,Sedan
23374,81695,Sienna,Toyota,Automatic,Gasoline,6,2015,Minivan
19995,38943,Pathfinder,Nissan,Automatic,Gasoline,6,2014,SUV
21399,34067,Z,Nissan,Manual,Gasoline,6,2012,Convertible
11895,35655,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
25847,12421,RAV4,Toyota,Automatic,Gasoline,4,2018,SUV
19408,32279,CR-V,Honda,Automatic,Gasoline,4,2015,SUV
27997,15209,Maxima,Nissan,Automatic,Gasoline,6,2017,Sedan
10990,65240,Accord,Honda,Automatic,Gasoline,4,2011,Sedan
46995,365,Pilot,Honda,Automatic,Gasoline,6,2018,SUV
24992,33525,Pilot,Honda,Automatic,Gasoline,6,2015,SUV
20995,81366,Tundra,Toyota,Automatic,Gasoline,8,2011,Pickup
9776,87401,Camry,Toyota,Automatic,Gasoline,6,2010,Sedan
10991,48035,Civic,Honda,Automatic,Gasoline,4,2013,Sedan
